epoch,loss
211,0.015441404655575752
212,0.015515794977545738
213,0.015494994819164276
214,0.015475431457161903
215,0.015386708080768585
216,0.01531729195266962
217,0.015243647620081902
218,0.015212561003863811
219,0.015302279032766819
220,0.015070844441652298
221,0.01532444916665554
222,0.014982150867581367
223,0.015033725649118423
224,0.015298370271921158
225,0.015094224363565445
226,0.015088188461959362
227,0.015100120566785336
228,0.015256129205226898
229,0.015226712450385094
230,0.015349602326750755
231,0.015006142668426037
232,0.015096979215741158
233,0.015139828436076641
234,0.01506928913295269
235,0.01495586708188057
236,0.01518519688397646
237,0.014987379312515259
238,0.015077050775289536
239,0.01512763649225235
240,0.014896415174007416
241,0.014907775446772575
242,0.014923292212188244
243,0.014989475719630718
244,0.014827647246420383
245,0.015025913715362549
246,0.014925464056432247
247,0.014863724820315838
248,0.01493886485695839
249,0.014758373610675335
250,0.014817668125033379
251,0.014824805781245232
252,0.014640402048826218
253,0.014891326427459717
254,0.014841452240943909
255,0.014877716079354286
256,0.01468648575246334
257,0.014671387150883675
258,0.014830672182142735
259,0.014781691133975983
260,0.014901413582265377
261,0.014754323288798332
262,0.014813313260674477
263,0.014867093414068222
264,0.014734042808413506
265,0.014775916934013367
266,0.014592050574719906
267,0.014678698033094406
268,0.014634099788963795
269,0.014530813321471214
270,0.01477017067372799
271,0.014668356627225876
272,0.014539138413965702
273,0.01474299468100071
274,0.014735710807144642
275,0.014576509594917297
276,0.014665743336081505
277,0.014868943952023983
278,0.014508306048810482
279,0.01455999817699194
280,0.014399201609194279
281,0.014571256004273891
282,0.014641630463302135
283,0.014499489217996597
284,0.014516156166791916
285,0.014506240375339985
286,0.014465795829892159
287,0.014552788808941841
288,0.0145326042547822
289,0.014474685303866863
290,0.014512351714074612
291,0.01454081293195486
292,0.014411737211048603
293,0.014392281882464886
294,0.014479504898190498
295,0.014693199656903744
296,0.014576217159628868
297,0.014496314339339733
298,0.014455383643507957
299,0.014334690757095814
